Dic-id	lexicalCue	exactID	synonymID	Registered	LastUpdated
Dic-id_2038	health-status	MESH:D006304		2021-10-13	
Dic-id_2039	warning signs			2021-10-13	
Dic-id_2040	bacteria	Tax:2		2021-10-13	
Dic-id_2041	predict			2021-10-13	
Dic-id_2042	emerging		MESH:D021821	2021-10-13	
Dic-id_2043	carriers		MESH:D002353	2021-10-13	
Dic-id_2044	robust			2021-10-13	
Dic-id_2045	immunity	MESH:D007109		2021-10-13	
Dic-id_2046	them	MESH:D010271		2021-10-13	
Dic-id_2047	them	Tax:2		2021-10-13	
Dic-id_2048	them	Tax:10239		2021-10-13	
Dic-id_2049	microbiota	MESH:D064307		2021-10-13	
Dic-id_2050	induction			2021-10-13	
Dic-id_2051	training			2021-10-13	
Dic-id_2052	largely			2021-10-13	
Dic-id_2053	evolved			2021-10-13	
Dic-id_2054	maintain			2021-10-13	
Dic-id_2055	symbiotic			2021-10-13	
Dic-id_2056	these	MESH:D010271		2021-10-13	
Dic-id_2057	these	Tax:2		2021-10-13	
Dic-id_2058	these	Tax:10239		2021-10-13	
Dic-id_2059	microbes	MESH:D010271		2021-10-13	
Dic-id_2060	microbes	Tax:2		2021-10-13	
Dic-id_2061	microbes	Tax:10239		2021-10-13	
Dic-id_2062	outstanding			2021-10-13	
Dic-id_2063	immune capacities		MESH:D007109	2021-10-13	
Dic-id_2064	Nyctalus noctula	Tax:51300		2021-10-13	
Dic-id_2065	Pipistrellus pipistrellus	Tax:59474		2021-10-13	
Dic-id_2066	Rhinoplophus hipposideros (Rhinolophus hipposideros)	Tax:77218		2021-10-13	
Dic-id_2067	Central			2021-10-13	
Dic-id_2068	Eastern			2021-10-13	
Dic-id_2069	Europe	MESH:D005060		2021-10-13	
Dic-id_2070	high-throughput sequencing	MESH:D059014		2021-10-13	
Dic-id_2071	16S rRNA			2021-10-13	
Dic-id_2072	PCRs	MESH:D016133		2021-10-13	
Dic-id_2073	vector-borne		MESH:D000079426	2021-10-13	
Dic-id_2074	Bartonella spp.	Tax:2645622		2021-10-13	
Dic-id_2075	Rickettsia spp.	Tax:114295		2021-10-13	
Dic-id_2076	phyla			2021-10-13	
Dic-id_2077	Proteobacteria	Tax:1224		2021-10-13	
Dic-id_2078	Firmicutes	Tax:1239		2021-10-13	
Dic-id_2079	location			2021-10-13	
Dic-id_2080	effect			2021-10-13	
Dic-id_2081	composition		MESH:D064307	2021-10-13	
Dic-id_2082	host species			2021-10-13	
Dic-id_2083	determined			2021-10-13	
Dic-id_2084	structure		MESH:D064307	2021-10-13	
Dic-id_2085	bacterial community		MESH:D064307	2021-10-13	
Dic-id_2086	N. noctula	Tax:51300		2021-10-13	
Dic-id_2087	R. hipposideros	Tax:59474		2021-10-13	
Dic-id_2088	Aves	Tax:8782		2021-10-13	
Dic-id_2089	Mammalia	Tax:40674		2021-10-13	
Dic-id_2090	vertebrates	Tax:7742		2021-10-13	
Dic-id_2091	dramatic			2021-10-13	
Dic-id_2092	adaptive radiations			2021-10-13	
Dic-id_2093	ecological niches		MESH:D017753	2021-10-13	
Dic-id_2094	colonize			2021-10-13	
Dic-id_2095	volant		MESH:D014921	2021-10-13	
Dic-id_2096	urban environments		MESH:D002947	2021-10-13	
Dic-id_2097	species	Tax:8782		2021-10-13	
Dic-id_2098	anthropogenic habitats			2021-10-13	
Dic-id_2099	well adapted			2021-10-13	
Dic-id_2100	convergent			2021-10-13	
Dic-id_2101	physiology	MESH:D010829		2021-10-13	
Dic-id_2102	immunology	MESH:Q000276		2021-10-13	
Dic-id_2103	these taxa	Tax:8782		2021-10-13	
Dic-id_2104	these taxa	Tax:9397		2021-10-13	
Dic-id_2105	their	Tax:9397		2021-10-13	
Dic-id_2106	their	Tax:8782		2021-10-13	
Dic-id_2107	interactions			2021-10-13	
Dic-id_2108	domestic animals	MESH:D000829		2021-10-13	
Dic-id_2109	viral spillover	MESH:D000086965		2021-10-13	
Dic-id_2110	facilitate			2021-10-13	
Dic-id_2111	novel viruses	Tax:10239		2021-10-13	
Dic-id_2112	potent			2021-10-13	
Dic-id_2113	vectors	MESH:D004199		2021-10-13	
Dic-id_2114	fungi	Tax:4751		2021-10-13	
Dic-id_2115	excreta	MESH:D005243		2021-10-13	
Dic-id_2116	guano		MESH:D005243	2021-10-13	
Dic-id_2117	flying			2021-10-13	
Dic-id_2118	some species			2021-10-13	
Dic-id_2119	typical			2021-10-13	
Dic-id_2120	deforestation	MESH:D003247		2021-10-13	
Dic-id_2121	urbanization	MESH:D014507		2021-10-13	
Dic-id_2122	anthropization			2021-10-13	
Dic-id_2123	overpopulation	MESH:D011156		2021-10-13	
Dic-id_2124	easy			2021-10-13	
Dic-id_2125	interaction			2021-10-13	
Dic-id_2126	other animals			2021-10-13	
Dic-id_2127	expansion			2021-10-13	
Dic-id_2128	Marburg	Tax:11269		2021-10-13	
Dic-id_2129	henipaviruses	Tax:260964		2021-10-13	
Dic-id_2130	a high number			2021-10-13	
Dic-id_2131	fungal	Tax:4751		2021-10-13	
Dic-id_2132	common			2021-10-13	
Dic-id_2133	multi-drug-resistant	MESH:D018432		2021-10-13	
Dic-id_2134	extended spectrum			2021-10-13	
Dic-id_2135	β-lactamases	MESH:D001618		2021-10-13	
Dic-id_2136	carbapenemase	MESH:C063912		2021-10-13	
Dic-id_2137	strains			2021-10-13	
Dic-id_2138	most suitable			2021-10-13	
Dic-id_2139	dissemination			2021-10-13	
Dic-id_2140	yeasts			2021-10-13	
Dic-id_2141	keratinophilic			2021-10-13	
Dic-id_2142	dimorphic			2021-10-13	
Dic-id_2143	mycoses	MESH:D009181		2021-10-13	
Dic-id_2144	histoplasmosis	MESH:D006660		2021-10-13	
Dic-id_2145	cryptococcosis	MESH:D003453		2021-10-13	
Dic-id_2146	immunocompromised individuals	Tax:9606		2021-10-13	
Dic-id_2147	immunocompromised individuals	MESH:D016867		2021-10-13	
Dic-id_2148	autochthonous			2021-10-13	
Dic-id_2149	taxa			2021-10-13	
Dic-id_2150	environment			2021-10-13	
Dic-id_2151	emerging diseases	MESH:D021821		2021-10-13	
Dic-id_2152	cataloguing	MESH:D002376		2021-10-13	
Dic-id_2153	zoonoses	MESH:D015047		2021-10-13	
Dic-id_2154	fecal	MESH:D005243		2021-10-13	
Dic-id_2155	pathogen	MESH:D014774		2021-10-13	
Dic-id_2156	281			2021-10-13	
Dic-id_2157	locations			2021-10-13	
Dic-id_2158	Yunnan		MESH:D002681	2021-10-13	
Dic-id_2159	reverse transcription polymerase chain reaction	MESH:D020133		2021-10-13	
Dic-id_2160	next-generation sequencing	MESH:D059014		2021-10-13	
Dic-id_2161	Seven			2021-10-13	
Dic-id_2162	paramyxovirus	Tax:11158		2021-10-13	
Dic-id_2163	genera			2021-10-13	
Dic-id_2164	Rubulavirus	Tax:39744		2021-10-13	
Dic-id_2165	Henipavirus	Tax:260964		2021-10-13	
Dic-id_2166	Jeilongvirus	Tax:2560155		2021-10-13	
Dic-id_2167	Various			2021-10-13	
Dic-id_2168	Illumina sequencing	MESH:D059014		2021-10-13	
Dic-id_2169	7066			2021-10-13	
Dic-id_2170	contigs			2021-10-13	
Dic-id_2171	≥200			2021-10-13	
Dic-id_2172	bp			2021-10-13	
Dic-id_2173	105			2021-10-13	
Dic-id_2174	eukaryotic	Tax:2759		2021-10-13	
Dic-id_2175	103			2021-10-13	
Dic-id_2176	2			2021-10-13	
Dic-id_2177	vertebrate	Tax:7742		2021-10-13	
Dic-id_2178	families			2021-10-13	
Dic-id_2179	1			2021-10-13	
Dic-id_2180	insect	Tax:50557		2021-10-13	
Dic-id_2181	mycovirus	MESH:D000067148		2021-10-13	
Dic-id_2182	17			2021-10-13	
Dic-id_2183	4913			2021-10-13	
Dic-id_2184	prokaryotic	MESH:D011387		2021-10-13	
Dic-id_2185	microorganisms			2021-10-13	
Dic-id_2186	79			2021-10-13	
Dic-id_2187	low			2021-10-13	
Dic-id_2188	identity		MESH:D017385	2021-10-13	
Dic-id_2189	<70			2021-10-13	
Dic-id_2190	amino acid		MESH:D017385	2021-10-13	
Dic-id_2191	divergent			2021-10-13	
Dic-id_2192	most frequently			2021-10-13	
Dic-id_2193	Hipposideridae	Tax:186994		2021-10-13	
Dic-id_2194	retroviruses	Tax:11632		2021-10-13	
Dic-id_2195	virome	MESH:D000083422		2021-10-13	
Dic-id_2196	directly			2021-10-13	
Dic-id_2197	indirectly			2021-10-13	
Dic-id_2198	crossing over into		MESH:D000086965	2021-10-13	
Dic-id_2199	Some			2021-10-13	
Dic-id_2200	mosquito	Tax:7157		2021-10-13	
Dic-id_2201	diseases to humans and animals		MESH:D015047	2021-10-13	
Dic-id_2202	deadliest		MESH:D003643	2021-10-13	
Dic-id_2203	Aedes	Tax:7158		2021-10-13	
Dic-id_2204	Ae.	Tax:7158		2021-10-13	
Dic-id_2205	genus	Tax:7158		2021-10-13	
Dic-id_2206	vector	MESH:D004199		2021-10-13	
Dic-id_2207	several			2021-10-13	
Dic-id_2208	Zika viruses	Tax:64320		2021-10-13	
Dic-id_2209	pathologies			2021-10-13	
Dic-id_2210	Since 2004			2021-10-13	
Dic-id_2211	Ae. albopictus	Tax:7160		2021-10-13	
Dic-id_2212	encountered			2021-10-13	
Dic-id_2213	South			2021-10-13	
Dic-id_2214	France	MESH:D005602		2021-10-13	
Dic-id_2215	autochthonous		MESH:D018562	2021-10-13	
Dic-id_2216	Dengue	MESH:D003715		2021-10-13	
Dic-id_2217	Chikungunya	MESH:D065632		2021-10-13	
Dic-id_2218	Zika diseases	MESH:D000071243		2021-10-13	
Dic-id_2219	diseases	MESH:D065632		2021-10-13	
Dic-id_2220	diseases	MESH:D003715		2021-10-13	
Dic-id_2221	survey			2021-10-13	
Dic-id_2222	this area	MESH:D005602		2021-10-13	
Dic-id_2223	high throughput sequencing	MESH:D059014		2021-10-13	
Dic-id_2224	HTS	MESH:D059014		2021-10-13	
Dic-id_2225	DNA	MESH:D004267		2021-10-13	
Dic-id_2226	RNA viral	MESH:D012328		2021-10-13	
Dic-id_2227	viral	MESH:D004267		2021-10-13	
Dic-id_2228	communities		MESH:D058448	2021-10-13	
Dic-id_2229	Culex	Tax:7175		2021-10-13	
Dic-id_2230	Cx.	Tax:53527		2021-10-13	
Dic-id_2231	pipiens	Tax:7175		2021-10-13	
Dic-id_2232	Culiseta	Tax:1206072		2021-10-13	
Dic-id_2233	Cs.	Tax:174825		2021-10-13	
Dic-id_2234	longiareolata	Tax:1206072		2021-10-13	
Dic-id_2235	infectious diseases	MESH:D003141		2021-10-13	
Dic-id_2236	sub-urban			2021-10-13	
Dic-id_2237	Totiviridae	Tax:11006		2021-10-13	
Dic-id_2238	Iflaviviridae (Iflaviridae)	Tax:699189		2021-10-13	
Dic-id_2239	Circoviridae	Tax:39724		2021-10-13	
Dic-id_2240	Sobemoviridae families  (Solemoviridae)	Tax:2169577		2021-10-13	
Dic-id_2241	families	Tax:39724		2021-10-13	
Dic-id_2242	families	Tax:699189		2021-10-13	
Dic-id_2243	families	Tax:11006		2021-10-13	
Dic-id_2244	families	Tax:11270		2021-10-13	
Dic-id_2245	sequence			2021-10-13	
Dic-id_2246	transmitted	MESH:D018562		2021-10-13	
Dic-id_2247	arthropod	Tax:6656		2021-10-13	
Dic-id_2248	monitoring		MESH:D062665	2021-10-13	
Dic-id_2249	circulation			2021-10-13	
Dic-id_2250	epizooties			2021-10-13	
Dic-id_2251	Neurological manifestations	MESH:D009461		2021-10-13	
Dic-id_2252	invades	MESH:D053586		2021-10-13	
Dic-id_2253	olfactory bulb	MESH:D009830		2021-10-13	
Dic-id_2254	viruses	Tax:2697049		2021-10-13	
Dic-id_2255	spread	MESH:D053586		2021-10-13	
Dic-id_2256	hippocampus	MESH:D006624		2021-10-13	
Dic-id_2257	thalamus	MESH:D013788		2021-10-13	
Dic-id_2258	medulla oblongata	MESH:D008526		2021-10-13	
Dic-id_2259	microglia	MESH:D017628		2021-10-13	
Dic-id_2260	astrocytes	MESH:D001253		2021-10-13	
Dic-id_2261	Covid-19 coronavirus	Tax:2697049		2021-10-13	
Dic-id_2262	inactivated	MESH:D038301		2021-10-13	
Dic-id_2263	paper	MESH:D010209		2021-10-13	
Dic-id_2264	h			2021-10-13	
Dic-id_2265	plastic	MESH:D010969		2021-10-13	
Dic-id_2266	7			2021-10-13	
Dic-id_2267	d			2021-10-13	
Dic-id_2268	stability			2021-10-13	
Dic-id_2269	their	MESH:D003300		2021-10-13	
Dic-id_2270	their			2021-10-13	
Dic-id_2271	their	MESH:D010209		2021-10-13	
Dic-id_2272	their	MESH:D014934		2021-10-13	
Dic-id_2273	their	MESH:D032561		2021-10-13	
Dic-id_2274	their			2021-10-13	
Dic-id_2275	their			2021-10-13	
Dic-id_2276	their	MESH:D012867		2021-10-13	
Dic-id_2277	their	MESH:D013193		2021-10-13	
Dic-id_2278	their	MESH:D005898		2021-10-13	
Dic-id_2279	their	MESH:D010969		2021-10-13	
Dic-id_2280	their	MESH:D011126		2021-10-13	
Dic-id_2281	surface			2021-10-13	
Dic-id_2282	polypropylene	MESH:D011126		2021-10-13	
Dic-id_2283	mask	MESH:D008397		2021-10-13	
Dic-id_2284	glass	MESH:D005898		2021-10-13	
Dic-id_2285	stainless steel	MESH:D013193		2021-10-13	
Dic-id_2286	skin	MESH:D012867		2021-10-13	
Dic-id_2287	cardboard			2021-10-13	
Dic-id_2288	banknote			2021-10-13	
Dic-id_2289	cotton	MESH:D032561		2021-10-13	
Dic-id_2290	wood	MESH:D014934		2021-10-13	
Dic-id_2291	tissue			2021-10-13	
Dic-id_2292	copper	MESH:D003300		2021-10-13	
Dic-id_2293	short			2021-10-13	
Dic-id_2294	dryness			2021-10-13	
Dic-id_2295	water absorbent			2021-10-13	
Dic-id_2296	porous			2021-10-13	
Dic-id_2297	materials			2021-10-13	
Dic-id_2298	sheltered			2021-10-13	
Dic-id_2299	long-persisting			2021-10-13	
Dic-id_2300	micro-droplets			2021-10-13	
Dic-id_2301	waterproof			2021-10-13	
Dic-id_2302	surfaces			2021-10-13	
Dic-id_2303	neonates	MESH:D007223		2021-10-13	
Dic-id_2304	neonates	MESH:D007231		2021-10-13	
Dic-id_2305	nutrients	MESH:D000078622		2021-10-13	
Dic-id_2306	breast	MESH:D001940		2021-10-13	
Dic-id_2307	milk	MESH:D008892		2021-10-13	
Dic-id_2308	help			2021-10-13	
Dic-id_2309	complex			2021-10-13	
Dic-id_2310	growth	MESH:D006128		2021-10-13	
Dic-id_2311	environment	MESH:D004777		2021-10-13	
Dic-id_2312	lactation	MESH:D007774		2021-10-13	
Dic-id_2313	their	Tax:40674		2021-10-13	
Dic-id_2314	offspring	MESH:D007223		2021-10-13	
Dic-id_2315	offspring	MESH:D007231		2021-10-13	
Dic-id_2316	parent		MESH:D010290	2021-10-13	
Dic-id_2317	pigeons	Tax:8930		2021-10-13	
Dic-id_2318	regurgitate			2021-10-13	
Dic-id_2319	pigeon milk			2021-10-13	
Dic-id_2320	PM			2021-10-13	
Dic-id_2321	crops	MESH:D003426		2021-10-13	
Dic-id_2322	feed		MESH:D005502	2021-10-13	
Dic-id_2323	squabs	Tax:8930	MESH:D007231	2021-10-13	
Dic-id_2324	squabs	Tax:8930	MESH:D007223	2021-10-13	
Dic-id_2325	16S rRNA gene sequencing		MESH:D059014	2021-10-13	
Dic-id_2326	microbial composition and function		MESH:D064307	2021-10-13	
Dic-id_2327	pigeons' milk			2021-10-13	
Dic-id_2328	Lactobacillus	Tax:1578		2021-10-13	
Dic-id_2329	Enterococcus	Tax:1350		2021-10-13	
Dic-id_2330	Veillonella	Tax:29465		2021-10-13	
Dic-id_2331	Bifidobacterium	Tax:1678		2021-10-13	
Dic-id_2332	milk			2021-10-13	
Dic-id_2333	S	Tax:8930	MESH:D007231	2021-10-13	
Dic-id_2334	S	Tax:8930	MESH:D007223	2021-10-13	
Dic-id_2335	M			2021-10-13	
Dic-id_2336	microbial genera			2021-10-13	
Dic-id_2337	microbes			2021-10-13	
Dic-id_2338	carbohydrate metabolism	MESH:D050260		2021-10-13	
Dic-id_2339	amino acid metabolism			2021-10-13	
Dic-id_2340	energy metabolism	MESH:D004734		2021-10-13	
Dic-id_2341	transmitted			2021-10-13	
Dic-id_2342	Filoviridae viruses	Tax:11266		2021-10-22	
Dic-id_2343	negative-strand RNA viruses	MESH:D000086103		2021-10-22	
Dic-id_2344	They	Tax:11266		2021-10-22	
Dic-id_2345	infect	MESH:D007239		2021-10-22	
Dic-id_2346	most			2021-10-22	
Dic-id_2347	virulent		MESH:D014774	2021-10-22	
Dic-id_2348	virus	Tax:11266		2021-10-22	
Dic-id_2349	Marburgvirus	Tax:11269		2021-10-22	
Dic-id_2350	Ceuvavirus	Tax:1513236		2021-10-22	
Dic-id_2351	only			2021-10-22	
Dic-id_2352	Ebolaviruses	Tax:186536		2021-10-22	
Dic-id_2353	topographic		MESH:D005843	2021-10-22	
Dic-id_2354	Zaire	Tax:186538		2021-10-22	
Dic-id_2355	Bundibugyo	Tax:565995		2021-10-22	
Dic-id_2356	Sudan	Tax:186540		2021-10-22	
Dic-id_2357	Reston	Tax:186539		2021-10-22	
Dic-id_2358	Tai Forest	Tax:186541		2021-10-22	
Dic-id_2359	fruit bats	Tax:9398		2021-10-22	
Dic-id_2360	Pteropodidae	Tax:9398		2021-10-22	
Dic-id_2361	Ebola hemorrhagic fever	MESH:D019142		2021-10-22	
Dic-id_2362	malaise	https://hpo.jax.org/app/browse/term/HP:0033834		2021-10-22	
Dic-id_2363	vomiting	MESH:D014839		2021-10-22	
Dic-id_2364	The disease	MESH:D019142		2021-10-22	
Dic-id_2365	progress			2021-10-22	
Dic-id_2366	multi-organ system failure	MESH:D009102		2021-10-22	
Dic-id_2367	shock	MESH:D012769		2021-10-22	
Dic-id_2368	case-fatality rate	MESH:D009026		2021-10-22	
Dic-id_2369	from 25			2021-10-22	
Dic-id_2370	to 90			2021-10-22	
Dic-id_2371	case fatality rate	MESH:D009026		2021-10-22	
Dic-id_2372	about 50			2021-10-22	
Dic-id_2373	Zaire ebolavirus	Tax:186538		2021-10-22	
Dic-id_2374	identification			2021-10-22	
Dic-id_2375	disease			2021-10-22	
Dic-id_2376	access to healthcare	MESH:D006297		2021-10-22	
Dic-id_2377	patient	MESH:D010361		2021-10-22	
Dic-id_2378	stabilization			2021-10-22	
Dic-id_2379	supportive medical care		MESH:D010166	2021-10-22	
Dic-id_2380	survival-rate	MESH:D015996		2021-10-22	
Dic-id_2381	early detection		MESH:D042241	2021-10-22	
Dic-id_2382	vital	Tax:186536		2021-10-22	
Dic-id_2383	vaccine		MESH:D046129	2021-10-22	
Dic-id_2384	rapid			2021-10-22	
Dic-id_2385	immunoassays	MESH:D007118		2021-10-22	
Dic-id_2386	real-time polymerase chain reaction	MESH:D020133		2021-10-22	
Dic-id_2387	PCR	MESH:D060888		2021-10-22	
Dic-id_2388	exhausting			2021-10-22	
Dic-id_2389	testing		MESH:D007159	2021-10-22	
Dic-id_2390	the virus	Tax:186536		2021-10-22	
Dic-id_2391	electron microscope	MESH:D008854		2021-10-22	
Dic-id_2392	very			2021-10-22	
Dic-id_2393	resilient		MESH:D050296	2021-10-22	
Dic-id_2394	killing		MESH:D006708	2021-10-22	
Dic-id_2395	gamma	MESH:D005720		2021-10-22	
Dic-id_2396	irradiation			2021-10-22	
Dic-id_2397	ultraviolet light	MESH:D014466		2021-10-22	
Dic-id_2398	30			2021-10-22	
Dic-id_2399	minutes			2021-10-22	
Dic-id_2400	intense			2021-10-22	
Dic-id_2401	heat			2021-10-22	
Dic-id_2402	degrees Celsius			2021-10-22	
Dic-id_2403	140			2021-10-22	
Dic-id_2404	degrees Fahrenheit			2021-10-22	
Dic-id_2405	Ebola viruses	Tax:186536		2021-10-22	
Dic-id_2406	EBOV	Tax:186536		2021-10-22	
Dic-id_2407	Mononegavirales	Tax:11157		2021-10-22	
Dic-id_2408	prophylaxis treatment	MESH:Q000517		2021-10-22	
Dic-id_2409	ZEBOV	Tax:186538		2021-10-22	
Dic-id_2410	Sudan ebolavirus	Tax:186540		2021-10-22	
Dic-id_2411	SEBOV	Tax:186540		2021-10-22	
Dic-id_2412	Ivory Coast ebolavirus	Tax:186541		2021-10-22	
Dic-id_2413	ICEBOV	Tax:186541		2021-10-22	
Dic-id_2414	Reston ebolavirus	Tax:186539		2021-10-22	
Dic-id_2415	REBOV	Tax:186539		2021-10-22	
Dic-id_2416	some 90			2021-10-22	
Dic-id_2417	Asian	MESH:D001208		2021-10-22	
Dic-id_2418	monkeys	Tax:9443		2021-10-22	
Dic-id_2419	virulence	MESH:D014774		2021-10-22	
Dic-id_2420	2008			2021-10-22	
Dic-id_2421	epidemiologic	MESH:D004813		2021-10-22	
Dic-id_2422	investigations		MESH:D012106	2021-10-22	
Dic-id_2423	Philippine	MESH:D010679		2021-10-22	
Dic-id_2424	health			2021-10-22	
Dic-id_2425	veterinary agencies			2021-10-22	
Dic-id_2426	agencies			2021-10-22	
Dic-id_2427	international			2021-10-22	
Dic-id_2428	filovirus	Tax:11266		2021-10-22	
Dic-id_2429	experts	Tax:9606		2021-10-22	
Dic-id_2430	experts	MESH:D012108		2021-10-22	
Dic-id_2431	nonhuman primates	Tax:9443		2021-10-22	
Dic-id_2432	in the world			2021-10-22	
Dic-id_2433	a single			2021-10-22	
Dic-id_2434	Philippines	MESH:D010679		2021-10-22	
Dic-id_2435	monkey	Tax:9443		2021-10-22	
Dic-id_2436	export			2021-10-22	
Dic-id_2437	facility			2021-10-22	
Dic-id_2438	1989			2021-10-22	
Dic-id_2439	laboratory	MESH:D007753		2021-10-22	
Dic-id_2440	United States	MESH:D014481		2021-10-22	
Dic-id_2441	farm			2021-10-22	
Dic-id_2442	1996			2021-10-22	
Dic-id_2443	1992			2021-10-22	
Dic-id_2444	19			2021-10-22	
Dic-id_2445	93			2021-10-22	
Dic-id_2446	reemerged		MESH:D021821	2021-10-22	
Dic-id_2447	isolated			2021-10-22	
Dic-id_2449	animal	Tax:9823		2021-10-22	
Dic-id_2450	animal	Tax:9443		2021-10-22	
Dic-id_2451	intersectoral collaboration	MESH:D000070516		2021-10-22	
Dic-id_2452	prevention and control	MESH:Q000517		2021-10-22	
Dic-id_2453	response			2021-10-22	
Dic-id_2454	minimizing		MESH:D012308	2021-10-22	
Dic-id_2455	risk		MESH:D012308	2021-10-22	
Dic-id_2456	20			2021-10-22	
Dic-id_2457	09			2021-10-22	
Dic-id_2458	RESTV	Tax:186539		2021-10-22	
Dic-id_2459	workers	Tax:9606		2021-10-22	
Dic-id_2460	workers	MESH:D000067565		2021-10-22	
Dic-id_2461	cryptic			2021-10-22	
Dic-id_2462	Food and Agriculture Organization of the United Nations			2021-10-22	
Dic-id_2463	multi-disciplinary		MESH:D033183	2021-10-22	
Dic-id_2464	multi-institutional		MESH:D009096	2021-10-22	
Dic-id_2465	investigate			2021-10-22	
Dic-id_2466	possible			2021-10-22	
Dic-id_2467	populations	MESH:D044382		2021-10-22	
Dic-id_2468	2010			2021-10-22	
Dic-id_2469	serology		MESH:D004797	2021-10-22	
Dic-id_2470	serology		MESH:D015153	2021-10-22	
Dic-id_2471	molecular assays		MESH:D016133	2021-10-22	
Dic-id_2472	assays		MESH:D004797	2021-10-22	
Dic-id_2473	assays		MESH:D015153	2021-10-22	
Dic-id_2474	RNA	MESH:D012313	Tax:186539	2021-10-22	
Dic-id_2475	quantitative PCR		MESH:D060888	2021-10-22	
Dic-id_2476	qPCR		MESH:D060888	2021-10-22	
Dic-id_2477	oropharyngeal	MESH:D009960		2021-10-22	
Dic-id_2478	swabs			2021-10-22	
Dic-id_2479	Miniopterus schreibersii	Tax:9433		2021-10-22	
Dic-id_2480	samples			2021-10-22	
Dic-id_2481	conventional			2021-10-22	
Dic-id_2482	hemi			2021-10-22	
Dic-id_2483	nested PCR	MESH:D016133		2021-10-22	
Dic-id_2484	differed			2021-10-22	
Dic-id_2485	single			2021-10-22	
Dic-id_2486	nucleotide	MESH:D009711		2021-10-22	
Dic-id_2487	Uncorroborated			2021-10-22	
Dic-id_2488	nucleic acid	MESH:D009696		2021-10-22	
Dic-id_2489	several additional			2021-10-22	
Dic-id_2490	bat species	Tax:9397		2021-10-22	
Dic-id_2491	M. australis (Miniopterus australis)	Tax:117605		2021-10-22	
Dic-id_2492	C. brachyotis (Cynopterus brachyotis)	Tax:58060		2021-10-22	
Dic-id_2493	Ch. plicata (Chaerephon plicata)	Tax:478698		2021-10-22	
Dic-id_2494	Acerodon jubatus	Tax:505845		2021-10-22	
Dic-id_2495	ELISA	MESH:D004797		2021-10-22	
Dic-id_2496	taxonomically	MESH:Q000145		2021-10-22	
Dic-id_2497	widespread		MESH:D058872	2021-10-22	
Dic-id_2498	taxonomic	MESH:Q000145		2021-10-22	
Dic-id_2499	geographic	MESH:D005843		2021-10-22	
Dic-id_2500	ebolaviruses	Tax:186539		2021-10-22	
Dic-id_2501	the region	MESH:D010679		2021-10-22	
Dic-id_2502	total of 464			2021-10-22	
Dic-id_2503	Squama	MESH:D000075342		2021-11-05	
Dic-id_2504	Manitis	Tax:9972		2021-11-05	
Dic-id_2505	scale	MESH:D000075342		2021-11-05	
Dic-id_2506	traditional Chinese medicine	MESH:D008516		2021-11-05	
Dic-id_2507	thousands			2021-11-05	
Dic-id_2508	six			2021-11-05	
Dic-id_2509	electronic databases	MESH:D019991		2021-11-05	
Dic-id_2510	PubMed	MESH:D039781		2021-11-05	
Dic-id_2511	Embase		https://www.embase.com/landing?status=grey	2021-11-05	
Dic-id_2512	Cochrane Library		https://www.cochranelibrary.com/	2021-11-05	
Dic-id_2513	China National Knowledge Infrastructure Database		https://global.cnki.net/index/	2021-11-05	
Dic-id_2514	CNKI		https://global.cnki.net/index/	2021-11-05	
Dic-id_2515	WanFang Database			2021-11-05	
Dic-id_2516	SinoMed			2021-11-05	
Dic-id_2517	inception			2021-11-05	
Dic-id_2518	May 1			2021-11-05	
Dic-id_2519	articles			2021-11-05	
Dic-id_2520	4			2021-11-05	
Dic-id_2521	randomized controlled trials	MESH:D016032		2021-11-05	
Dic-id_2522	case control study	MESH:D016022		2021-11-05	
Dic-id_2523	case series			2021-11-05	
Dic-id_2524	case reports			2021-11-05	
Dic-id_2525	diseases			2021-11-05	
Dic-id_2526	RCTs	MESH:D016032		2021-11-05	
Dic-id_2527	herbal	MESH:D010946		2021-11-05	
Dic-id_2528	decoction			2021-11-05	
Dic-id_2529	antibiotics	MESH:D000900		2021-11-05	
Dic-id_2530	additional benifit (benefit)			2021-11-05	
Dic-id_2531	postpartum	MESH:D049590		2021-11-05	
Dic-id_2532	hypogalactia	MESH:D007775		2021-11-05	
Dic-id_2533	mesenteric lymphadenitis	MESH:D008640		2021-11-05	
Dic-id_2534	methodological	MESH:D008722		2021-11-05	
Dic-id_2535	irrational			2021-11-05	
Dic-id_2536	outcomes		MESH:D016896	2021-11-05	
Dic-id_2537	other two			2021-11-05	
Dic-id_2538	negative			2021-11-05	
Dic-id_2539	results		MESH:D016896	2021-11-05	
Dic-id_2540	non			2021-11-05	
Dic-id_2541	valuable evidence			2021-11-05	
Dic-id_2542	small			2021-11-05	
Dic-id_2543	incomplete			2021-11-05	
Dic-id_2544	records		MESH:D008499	2021-11-05	
Dic-id_2545	standardized			2021-11-05	
Dic-id_2546	outcome		MESH:D016896	2021-11-05	
Dic-id_2547	currently			2021-11-05	
Dic-id_2548	cannot			2021-11-05	
Dic-id_2549	support			2021-11-05	
Dic-id_2550	clinical use			2021-11-05	
Dic-id_2551	medicinal value	MESH:D008516		2021-11-05	
Dic-id_2552	levels			2021-11-05	
Dic-id_2553	31			2021-11-05	
Dic-id_2554	free			2021-11-05	
Dic-id_2555	amino acids	MESH:D000596		2021-11-05	
