relatedNote-id	Species-Zoonoses_jpn	Species-ZoonosesCategory_jpn	Category_jpn	Note_jpn	Species-Zoonoses_eng	Species-ZoonosesCategory_eng	Category_eng	Note	NoteTextAE-span	PubMed-id	Registered	LastUpdated
relatedNote-id_58	エボラウイルス病		予防法	死体との接触を制限し、適切な防護具を備え訓練を受けた専門団による安全で威厳のある埋葬の促進と実施（アフリカの伝統的な葬儀は、ウイルス量が多いときに、感染した体、体液、汚染された衣服、その他身の回り品に接触する風習があり、これが、感染症の伝播に繋がってしまう）。	Ebola virus disease		Prevention	Limiting contact with potentially infectious corpses, promotion and implementation of safe and dignified burials by trained teams with appropriate protective equipment (e.g., traditional funeral in Africa; contact with infected bodies, body fluids, contaminated clothing, and other personal items during high viral load (cause transmission)).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1647-1906	26938950	2021-08-22	2021-09-29
relatedNote-id_59	人獣共通感染症		予防法	死体との接触を制限し、適切な防護具を備え訓練を受けた専門団による安全で威厳のある埋葬の促進と実施（アフリカの伝統的な葬儀は、ウイルス量が多いときに、感染した体、体液、汚染された衣服、その他身の回り品に接触する風習があり、これが、感染症の伝播に繋がってしまう）。	Zoonoses		Prevention	Limiting contact with potentially infectious corpses, promotion and implementation of safe and dignified burials by trained teams with appropriate protective equipment (e.g., traditional funeral in Africa; contact with infected bodies, body fluids, contaminated clothing, and other personal items during high viral load (cause transmission)).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1647-1906	26938950	2021-08-22	2021-09-29
relatedNote-id_60	エボラウイルス病		予防法	症例（数）の管理、公衆衛生介入；コミュニティ関与、監視、接触者追跡（連絡先のフォローアップ）。	Ebola virus disease		Prevention	Control infectious disease cases and intervene public health; community engagement, surveillance, and contact tracing (follow-up of contacts).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1039-1279	26938950	2021-08-22	2021-09-29
relatedNote-id_61	人獣共通感染症		予防法	症例（数）の管理、公衆衛生介入；コミュニティ関与、監視、接触者追跡（連絡先のフォローアップ）。	Zoonoses		Prevention	Control infectious disease cases and intervene public health; community engagement, surveillance, and contact tracing (follow-up of contacts).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1039-1279	26938950	2021-08-22	2021-09-29
relatedNote-id_62	エボラウイルス病		感染経路	ヒト→ヒト；（ウイルス量が多いときに、）感染した体、体液、汚染された衣服、その他身の回り品に接触する風習があり、これが、感染症の伝播に繋がってしまう（例、アフリカの伝統的な葬儀）。	Ebola virus disease		Route of transmission	Human to human; contact with infected bodies, body fluids, contaminated clothing, and other personal items (during high viral load) cause transmission (e.g., traditional funeral in Africa).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1281-1485	26938950	2021-08-22	2021-09-29
relatedNote-id_63	エボラウイルス病		感染経路	ヒト→ヒト；（ウイルス量が多いときに、）感染した体、体液、汚染された衣服、その他身の回り品に接触する風習があり、これが、感染症の伝播に繋がってしまう（例、アフリカの伝統的な葬儀）。	Ebola virus disease		Route of transmission	Human to human; contact with infected bodies, body fluids, contaminated clothing, and other personal items (during high viral load) cause transmission (e.g., traditional funeral in Africa).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1487-1645	26938950	2021-08-22	2021-09-29
relatedNote-id_64	人獣共通感染症		感染経路	ウイルス性疾患；ヒト→ヒト；（ウイルス量が多いときに、）感染した体、体液、汚染された衣服、その他身の回り品に接触する風習があり、これが、感染症の伝播に繋がってしまう（例、アフリカの伝統的な葬儀）。	Zoonoses		Route of transmission	Viral diseases; human to human; contact with infected bodies, body fluids, contaminated clothing, and other personal items (during high viral load) cause transmission (e.g., traditional funeral in Africa).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1281-1485	26938950	2021-08-22	2021-09-29
relatedNote-id_65	人獣共通感染症		感染経路	ウイルス性疾患；ヒト→ヒト；（ウイルス量が多いときに、）感染した体、体液、汚染された衣服、その他身の回り品に接触する風習があり、これが、感染症の伝播に繋がってしまう（例、アフリカの伝統的な葬儀）。	Zoonoses		Route of transmission	Viral diseases; human to human; contact with infected bodies, body fluids, contaminated clothing, and other personal items (during high viral load) cause transmission (e.g., traditional funeral in Africa).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/26938950/spans/1487-1645	26938950	2021-08-22	2021-09-29
relatedNote-id_66	エボラウイルス病		原因	モノネガウイルス目フィロウイルス科エボラウイルス、Ebola virus、Ebolavirus、EBOV；ザイール、ブンディブギョ、スーダン，タイフォレスト、レストン（各亜型名は発見された地形に由来）。	Ebola virus disease		Pathogen	Mononegavirales order Filoviridae family Ebola virus, Ebolavirus or EBOV; Zaire, Bundibugyo, Sudan, Tai Forest and Reston (each subtype was named from discovered topography).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/0-232	25910510	2021-08-22	2021-09-29
relatedNote-id_67	エボラウイルス病		発生地域	サハラ以南の（西）アフリカ諸国（コンゴ共和国、ガボン共和国、シエラレオネ共和国、ギニア共和国、リベリア共和国、ナイジェリア連邦共和国）。輸入（ヨーロッパやアメリカ）。	Ebola virus disease		Endemic areas	Sub-Saharan (West) African countries (Republic of the Congo, Gabon, Sierra Leone, Guinea, Liberia, Nigeria). Travel related; Europe and America.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/0-232	25910510	2021-08-22	2021-09-29
relatedNote-id_68	エボラウイルス病		発生地域	サハラ以南の（西）アフリカ諸国（コンゴ共和国、ガボン共和国、シエラレオネ共和国、ギニア共和国、リベリア共和国、ナイジェリア連邦共和国）。輸入（ヨーロッパやアメリカ）。	Ebola virus disease		Endemic areas	Sub-Saharan (West) African countries (Republic of the Congo, Gabon, Sierra Leone, Guinea, Liberia, Nigeria). Travel related; Europe and America.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/234-417	25910510	2021-08-22	2021-09-29
relatedNote-id_69	人獣共通感染症		発生地域	全世界。感染した人や動物、汚染された物資の移動によって、世界中に広がりうる。	Zoonoses		Endemic areas	Around the globe. Possible to transmit everywhere through infected humans and animals move and transports of contaminated resources.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/234-417	25910510	2021-08-22	2021-09-29
relatedNote-id_70	エボラウイルス病		感染経路	ヒト→ヒト；（ウイルス量が多いときに、）感染した体、体液、汚染された衣服、その他身の回り品に接触する風習があり、これが、感染症の伝播に繋がってしまう（例、アフリカの伝統的な葬儀）。	Ebola virus disease		Route of transmission	Human to human; contact with infected bodies, body fluids, contaminated clothing, and other personal items (during high viral load) cause transmission (e.g., traditional funeral in Africa).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/419-556	25910510	2021-08-22	2021-09-29
relatedNote-id_71	人獣共通感染症		感染経路	ウイルス性疾患；ヒト→ヒト；（ウイルス量が多いときに、）感染した体、体液、汚染された衣服、その他身の回り品に接触する風習があり、これが、感染症の伝播に繋がってしまう（例、アフリカの伝統的な葬儀）。	Zoonoses		Route of transmission	Viral diseases; human to human; contact with infected bodies, body fluids, contaminated clothing, and other personal items (during high viral load) cause transmission (e.g., traditional funeral in Africa).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/419-556	25910510	2021-08-22	2021-09-29
relatedNote-id_72	エボラウイルス病		重症時	出血熱（死亡症例の約70-80%）。	Ebola virus disease		Exacerbation	Critical hemorrhagic fever (about 70-80% of death cases).	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/558-697	25910510	2021-08-22	2021-09-29
relatedNote-id_73	エボラウイルス病		その他	感染初期は、マクロファージと内皮細胞を標的とする。	Ebola virus disease		Others	Early in infection, infects macrophages and endothelial cells.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/699-772	25910510	2021-08-22	2021-09-29
relatedNote-id_74	エボラウイルス病		その他	ウイルスタンパク質24（eVP24）が（ウイルス感染を伝達する）インターフェロンシグナルを妨げる。	Ebola virus disease		Others	Viral Protein 24 (eVP24) prevents interferon-based signals.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/774-906	25910510	2021-08-22	2021-09-29
relatedNote-id_75	エボラウイルス病		不足情報	宿主の免疫システム操縦法。	Ebola virus disease		Need further information	How to manipulate the immune system of host.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/908-986	25910510	2021-08-22	2021-09-29
relatedNote-id_76	エボラウイルス病		治療法	承認済み治療法なし。	Ebola virus disease		Treatment	No approved treatment.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/25910510/spans/988-1053	25910510	2021-08-22	2021-09-29
relatedNote-id_77	人獣共通感染症		発生地域	全世界。感染した人や動物、汚染された物資の移動によって、世界中に広がりうる。	Zoonoses		Endemic areas	Around the globe. Possible to transmit everywhere through infected humans and animals move and transports of contaminated resources.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/24739343/spans/934-1061	24739343	2021-08-22	2021-09-29
relatedNote-id_78	コウモリ	翼手目	不足情報	ブッシュミート（コウモリ、ダイカー、センザンコウ、トリ、カメの肉）の食用及び流通の安全性。	Bats	Chiroptera	Need further information	Safety for consumption of bushmeats (bat, duiker, pangolin, bird and turtle meat) and transports of them.	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/24739343/spans/934-1061	24739343	2021-08-22	2021-09-29
